country,date,gdp,sol,pop,gdpc,gdpGrowth,gdpcGrowth
FRA,1839-12-27,29.1333597386,11.28356,359.86724,80955.85399382284,0.004656410352763762,0.005951757916494049
FRA,1841-01-09,28.806730385159998,11.29061,359.86724,80048.2155173669,0.018302536647466283,0.013842336129566757
FRA,1842-01-08,26.997270230319998,10.91975,359.86724000000004,75020.08304595883,-0.034946843655785376,-0.03999886291449972
FRA,1843-01-21,27.7922883966,10.91298,359.86724,77229.28154449402,0.04833019363976221,0.04239130676360725
FRA,1844-02-03,28.57497797804,11.05919,359.86724,79404.2213401809,0.01432183165717027,0.01675446268567038
FRA,1845-01-26,29.96948887088,11.29147,388.96332,77049.65309037366,0.03257101196609624,-0.04625004544316358
FRA,1846-02-01,30.302260989519997,11.2036,388.96332,77905.18907931987,-0.015577765329479965,-0.01479757696376649
FRA,1847-02-14,29.76300873572,10.67867,388.96332,76518.80577253403,-0.03585837815743298,-0.036956552904519824
FRA,1848-02-13,31.41613069036,10.96503,387.35044167407335,81105.18876545994,0.042042633025888065,0.04010147606364822
FRA,1849-02-26,32.34947323192,10.91252,388.96332,83168.44177471541,0.01941328251613661,0.017281316093312515
FRA,1850-03-11,32.45717719348,10.95506,394.0716234840282,82363.64980183735,-0.017506430301750475,-0.017246726047643546
FRA,1851-03-03,32.719058255,10.80888,388.96332,84118.62140368402,0.0011706142651379814,0.0013114815179555706
FRA,1852-03-09,33.32231831968,10.7622,388.96332,85669.56472831423,0.023462605917778045,0.02173519961559478
FRA,1853-03-22,32.65073710444,10.78391,423.74324,77053.11618526351,-0.020899453396246992,-0.09257657523321094
FRA,1854-03-21,34.044733316359995,10.63604,426.52585999999997,79818.68512347645,0.021091106660863668,0.0133495235834864
FRA,1855-04-03,33.925179181400004,10.50729,460.07498999999996,73738.36856769807,-0.0019074531837304232,-0.05317610681306828
FRA,1856-04-16,35.03118139248,10.7403,464.36244,75439.30855492964,0.020490871669755384,0.012569128376043848
FRA,1857-04-08,35.710558957319996,10.71095,473.04196,75491.31361902863,0.02322108848319937,0.022073564303967563
FRA,1858-04-14,32.10242246224,10.29476,479.21814,66989.16377046995,-0.0853046489081799,-0.08751255260640389
FRA,1859-04-27,32.419090947360004,10.14248,480.70389,67440.87497889814,-0.025785883067176663,-0.025666177053081385
FRA,1860-04-26,33.432398143040004,10.23637,489.43371999999994,68308.32608558316,0.03803848761152273,0.017270629088967038
FRA,1861-05-09,32.6123060692,9.92756,473.35699826561125,68895.79363713242,0.028799915320169456,0.01203084080360739
FRA,1862-05-22,34.81184783804,9.82501,498.76931999999994,69795.48749718608,0.03310771194214501,0.023238584880383772
FRA,1863-05-14,38.16856292704,10.85041,475.05451,80345.64902255112,0.07910792001155964,0.13588460515909873
FRA,1864-05-20,38.4790829098,10.58825,480.90776999999997,80013.43565274481,0.0462908790217611,0.03872042046383006
FRA,1865-06-02,37.634501059479994,10.46283,489.25871397383,76921.47320955642,-0.03280026982750406,-0.037806463683857094
FRA,1866-06-01,37.07394838524,9.94792,490.4746400000001,75587.90070214435,-0.01991761855305052,-0.02927505975625866
FRA,1867-06-14,38.61036724844,10.32733,491.3225988838767,78584.5538881176,0.038454673618771196,0.04023581198506032
FRA,1868-06-27,41.69484855276,10.51815,501.55598,83130.99676881531,0.03054087586895249,0.021992471144346215
FRA,1869-06-19,41.13849997816,10.51759,507.94575999999995,80989.94660012519,-0.001089559717506683,-0.007575543413198549
FRA,1870-06-25,40.242181759000005,10.56595,515.51174,78062.59030880655,0.01702406918108501,0.00472085651625842
FRA,1871-07-08,41.856891699479995,10.58575,508.70782572194406,82280.80950018384,0.03977322883356371,0.028424255074842586
FRA,1872-07-07,43.822677970760004,10.57556,532.52132,82292.81406190462,0.025470675299752665,0.02007547930927056
FRA,1873-07-20,50.41660947388,10.49587,538.37401,93646.06860178856,0.08260095903353082,0.0724422627109591
FRA,1874-08-02,47.46255368348,10.39947,540.73032,87774.90724670295,-0.010261658768861648,-0.02348647325790776
FRA,1875-07-25,47.95153429976,10.45962,548.15324,87478.33780889446,0.019013565677902244,0.016937495563383198
FRA,1876-07-31,47.30558698944,10.18765,547.40804,86417.41357953018,-0.014011729270847595,-0.011949878591470453
FRA,1877-08-13,46.083000223,10.34267,547.40804,84184.00325833722,-0.003741946853254241,-0.004443125862461317
FRA,1878-08-12,46.77717943964,10.16633,545.8782396347792,85691.59941406778,-0.00583757745130109,-0.000419045363088677
FRA,1879-08-25,47.248253377,10.05988,555.58839,85041.8299363671,-0.001578173287170137,-0.01513528272639686
FRA,1880-09-07,48.792122129919996,10.09305,555.58839,87820.62945901371,0.03373989356370677,0.04858826661855864
FRA,1881-08-30,50.26693311848,10.09724,555.58839,90475.13235199172,0.011228686684326306,0.013508383443778138
FRA,1882-09-05,47.499745414159996,9.90956,502.0435516955435,94612.79853857277,0.04236961143005269,0.04459741050288102
FRA,1883-09-18,52.4217303376,9.8262,572.45402,91573.69588844883,0.03837144721520813,0.011892454073392456
FRA,1884-09-17,48.64945462,9.79853,572.45402,84984.03875301634,0.025701551617696605,0.02283455822378877
FRA,1885-09-30,45.869846882080004,9.74505,565.0984,81171.43294350154,-0.045538883952766174,-0.03676896751375369
FRA,1886-10-13,31.2638979848,9.15229,540.7126454241773,57819.80179190031,-0.34218583059638996,-0.3352613807736521
FRA,1887-10-05,44.21435270512,8.91338,562.04733,78666.60038242687,0.2790795175190721,0.28553152992469855
FRA,1888-10-11,46.124049711999994,9.3154,562.1704,82046.3861348801,0.025527889507621193,0.025321253003731448
FRA,1889-10-24,47.2831492718,9.54615,562.1704,84108.21571502164,-0.03486802848340975,-0.039502327521745206
FRA,1890-10-23,46.18246255012,9.74352,562.1704,82150.2920646836,-0.00857411697741961,0.0015855724726130394
FRA,1891-11-05,51.847692178879996,9.77383,570.3052,90912.1855786691,0.052268966679046125,0.034060377318266166
FRA,1892-11-18,53.99489573868,9.85892,576.76599,93616.64292771493,0.04256361774834949,0.02994802863241186
FRA,1893-11-10,54.31868787384,10.02652,576.76599,94178.0354868705,0.03057424797158692,0.03400539939211056
FRA,1894-11-16,60.39183596784,10.22154,576.76599,104707.69257362072,0.05083075765392975,0.045055074806925166
FRA,1895-11-29,60.63303130352,10.36208,574.14078,105606.55751281072,0.03178189800245779,0.03364896825908148
FRA,1896-11-28,64.4572897722,10.31653,574.14078,112267.39506676396,0.024538570369825763,0.025293329967548406
FRA,1897-12-11,60.09999262904,10.48714,538.0378405867739,111702.16682807308,-0.019821405189863972,-0.02016117283404184
FRA,1898-12-24,66.581756969,10.51097,574.14078,115967.64990112704,0.044357890809097356,0.035152428639625866
