country,date,gdp,sol,pop,gdpc,gdpGrowth,gdpcGrowth
CIR,1837-01-13,0.30915115919999997,8.13034,6.70827,46085.0799386429,0.5147256199996002,0.49679057819181405
CIR,1838-01-19,0.22429371328,9.74292,6.806119999999999,32954.710360675395,-0.27888496763369863,-0.2864694881745026
CIR,1839-01-25,0.23072507016,9.69558,6.92083,33337.77453860303,0.012403493206852856,-0.0006517735772278987
CIR,1840-01-31,0.23538662368,9.65383,7.092310000000001,33188.992539807194,0.017082263446214663,-0.0013732732751329246
CIR,1841-02-06,0.24756168580000001,9.62337,7.28214,33995.73282029733,0.046361042490410176,0.026649079408924692
CIR,1842-02-12,0.21837430368000002,10.11901,7.56067,28882.930174177687,-0.08736205509356587,-0.11307611025032493
CIR,1843-02-18,0.29358805476000005,10.06534,7.839500000000001,37449.84434721602,0.08152255984489831,0.05242443151678766
CIR,1844-02-24,0.29306078412000003,7.61734,8.02625,36512.790421429694,0.035473275230341716,0.01754257361727829
CIR,1845-03-02,0.25815774192,10.05377,8.28127,31173.68977463602,-0.10916341009155517,-0.12908052097002343
CIR,1846-03-08,0.26113803248,10.09691,8.53998,30578.295555727298,0.008064301740020818,-0.015060540264982603
CIR,1847-03-14,0.27041382731999997,10.20786,8.79914,30731.847353264067,0.023927285390068054,0.0016781275940589424
CIR,1848-03-20,0.2727489648,10.17491,9.08783,30012.55137915212,0.009221107112581617,-0.014962821757677158
CIR,1849-03-26,0.28406877096,9.88844,9.35436,30367.52604774672,0.061898688078051434,0.03926829055239511
CIR,1850-04-01,0.2826193656,10.02872,9.64272,29309.091791527702,0.03885236090640731,0.014869712734902674
CIR,1851-04-07,0.28080550888,9.02017,9.98025,28136.1197244558,0.219425120368532,0.18786069725160237
CIR,1852-04-13,0.31404287616,8.90799,10.1847,30834.769424725324,0.07447691036789572,0.05939770685754309
CIR,1853-04-19,0.32928882844,9.79849,10.39899,31665.46255357492,0.02730035296947686,0.010481582656550303
CIR,1854-04-25,0.31857080528,9.71749,10.62597,29980.3975806444,-0.015406540542374447,-0.03131638342309262
CIR,1855-05-01,0.35269147108,8.962,10.80498,32641.56630368589,0.06772904850659933,0.054624209771132914
CIR,1856-05-07,0.32591395044,9.45522,11.02511,29561.06110868735,-0.06974735126020315,-0.08296083795081999
CIR,1857-05-13,0.40041248572,9.51109,11.2262,35667.67790703889,0.09425088788046465,0.07942291161393289
CIR,1858-05-19,0.34766215536,9.44106,11.37084,30574.88763890794,-0.009072783740989854,-0.018627352952436782
CIR,1859-05-25,0.33949374472,8.75433,11.53303,29436.648020511522,0.1343107849174252,0.12262568613972835
CIR,1860-05-31,0.46523541168000004,8.2837,11.65826,39906.07617946417,0.3730341507371835,0.3624094204482615
CIR,1861-06-06,0.48551481731999996,8.97983,11.76389,41271.62165916206,-0.12588144518974176,-0.13179542493580299
CIR,1862-06-12,0.4462068026,9.13819,11.90916,37467.52941433317,0.05419094657793555,0.0457086221286398
CIR,1863-06-18,0.49915315476,8.64492,12.06672,41366.10071005211,0.2076246476235022,0.19531177888270168
CIR,1864-06-24,0.51694566404,9.07608,12.26137,42160.51420355148,0.018182059051667254,0.005274138987672261
CIR,1865-06-30,0.50584360892,8.44548,12.39506,40810.09764535226,-0.027648177413796993,-0.03456017177376702
CIR,1866-07-06,0.52219139336,8.91368,12.53246,41667.110316729515,0.024681300515633442,0.01576020924567234
CIR,1867-07-12,0.49664786756,8.98542,12.67222,39191.859639431765,-0.027512107571556754,-0.03582070528704617
CIR,1868-07-18,0.45194241092,8.58982,12.815269999999998,35265.92970105195,-0.06543397583959687,-0.0729141045684154
CIR,1869-07-24,0.44909716384,8.58282,12.93157,34728.74243730653,-0.002268995142925667,-0.008806456050787892
CIR,1870-07-30,0.45925358439999997,7.48232,13.01689,35281.36017128515,0.018863716460327806,0.013606278714072717
CIR,1871-08-05,0.4662111922,8.15257,13.07614,35653.57912962082,0.0380206912435217,0.034771114921913426
CIR,1872-08-11,0.43909883264,7.88771,13.1649,33353.75374214768,-0.060540084353403745,-0.06563609610504484
CIR,1873-08-17,0.38228567052,7.90506,13.24274,28867.565965955684,-0.1219953992084396,-0.12577401540837396
CIR,1874-08-23,0.37638793608000004,7.94824,13.30029,28299.2277672141,-0.0084114472136263,-0.011827733034127097
CIR,1875-08-29,0.33643181832,8.34291,11.1838,30082.066768003722,-0.11846976245502483,0.049321994544201386
CIR,1876-09-04,0.37528641852,8.21092,13.34653,28118.650954218065,0.08719590001792787,-0.03924380245563508
CIR,1877-09-10,0.40360085896,8.94923,13.47029,29962.299175444623,0.07960166108544287,0.07180337729168729
CIR,1878-09-16,0.43135133756,9.0045,13.61206,31688.909508186127,0.07167785000134352,0.06315824096923217
CIR,1879-09-22,0.42487342508000003,8.94869,13.74014,30922.05938804117,0.0003665479028065466,-0.006214789164575629
CIR,1880-09-28,0.43152539351999997,9.2291,13.9024,31039.632978478534,0.014231875727917398,0.00497290224178637
CIR,1881-10-04,0.44545396064,9.16504,14.07144,31656.600933522084,0.02428033745587177,0.015418700829626042
CIR,1882-10-10,0.45833190936,9.08945,14.22217,32226.58070885104,0.014290503034127156,0.005895186922657114
CIR,1883-10-16,0.4542671978,9.02315,14.36786,31616.900345632544,0.00018516425176828832,-0.00762339272958612
CIR,1884-10-22,0.43812792764,7.56858,14.43067,30360.88606003741,-0.0343450598446865,-0.036947825866282424
CIR,1885-10-28,0.43630190916,8.24304,14.50969,30069.691989284398,0.21491485903583252,0.2095761372957341
CIR,1886-11-03,0.50443759236,9.62286,14.64953,34433.70486015592,0.08149688399875199,0.07362305020050086
CIR,1887-11-09,0.5203488201600001,9.56298,14.810700000000002,35133.30363588486,0.016601410676110095,0.00861950514975307
CIR,1888-11-15,0.51509283904,8.94713,14.941550000000001,34473.85572715013,-0.007300704364469279,-0.014070319738062942
CIR,1889-11-21,0.52188505096,8.92189,15.02516,34734.076107009845,0.011451062915134091,0.005173385950107745
CIR,1890-11-27,0.50787194224,9.01994,14.505700000000001,35011.887895103304,-0.02788031919132894,0.0026238637727196146
CIR,1891-12-03,0.50350607216,9.60821,14.63496,34404.33538321936,-0.0025499379071451944,-0.009314150776712049
CIR,1892-12-09,0.5153072886000001,9.49647,14.787849999999999,34846.66727076621,0.013341752563908793,0.005821142688632541
CIR,1893-12-15,0.52053514188,8.82534,14.913419999999999,34903.807569289944,0.0006149139546558491,-0.006051222138930612
CIR,1894-12-21,0.48433157448,8.47345,15.00085,32286.942038617814,-0.050368247898595064,-0.0545310187366439
CIR,1895-12-27,0.47407364056,7.76783,14.99174,31622.3227297165,-0.005288244991101698,-0.0045773693351172096
CIR,1897-01-02,0.5248556544399999,9.07689,15.06776,34833.02457963227,0.07085535034339463,0.06631693929440141
CIR,1898-01-08,0.5181523906,9.22652,15.1576,34184.32935293186,-0.009316090624191142,-0.013788664272885942
CIR,1899-01-14,0.54635821136,9.05395,15.28753,35738.81531941392,0.04539498994146007,0.03902225036099516
CIR,1900-01-20,0.4996186104,8.31419,15.40793,32426.06958884159,-0.0779652616417511,-0.08353506767712093
CIR,1901-01-26,0.59416971068,8.19993,15.48563,38369.1015916046,0.04272646937994029,0.0386397480571572
CIR,1902-02-01,0.4491648876,8.25141,14.89634,30152.701106446282,-0.0821713925645492,-0.05137057197836303
CIR,1903-02-07,0.45799991691999997,8.55408,14.87254,30795.003201874057,-0.08506781285847498,-0.0873671110137395
CIR,1904-02-13,0.44866407195999997,7.7467,14.98451,29941.858089453708,-0.16517033335136388,-0.1699677399203312
CIR,1905-02-19,0.47710469924,8.50565,15.02604,31751.858722590914,-0.017772162746796494,-0.019732805025072797
CIR,1906-02-25,0.489532537,8.5101,15.15055,32311.20566580091,0.027132987699215683,0.020694154379955698
CIR,1907-03-03,0.4916569554,8.43987,15.27863,32179.38751052941,0.002130740312606072,-0.00400558251872174
CIR,1908-03-09,0.48448256376,8.3913,15.39327,31473.66113632776,-0.021626732319207642,-0.0273198884422724
CIR,1909-03-15,0.4881795282,8.23485,15.4924,31510.903939996384,0.027672669954033502,0.022391789837111764
CIR,1910-03-21,0.479392329,8.14539,15.57158,30786.363939947005,-0.010760339003534236,-0.014178258536628463
CIR,1911-03-27,0.49605087272,8.21133,15.66196,31672.336841621353,0.025542057961104758,0.020829152149776764
CIR,1912-04-02,0.50382297212,8.28606,15.74523,31998.45109407738,0.004589145679052553,0.0009280217990714767
MJT,1837-01-13,0.14145268852,6.66934,3.6560000000000006,38690.56031728665,0.6160835257616344,0.6086679122711693
MJT,1838-01-19,0.10861196268,8.19165,3.67789,29531.052500210717,-0.2513723464235643,-0.254568802171243
MJT,1839-01-25,0.10914620288,8.19143,3.71224,29401.709717044156,0.0035474697592561277,-0.0036472125277320355
MJT,1840-01-31,0.10929720308,8.17862,3.74848,29157.739425046955,0.00026098541814301157,-0.0068015693514327236
MJT,1841-02-06,0.11398657608,8.29143,3.78358,30126.64621337463,0.04103120045777153,0.033647382302155915
MJT,1842-02-12,0.11503397152,8.24703,3.81849,30125.513362611924,-0.0061556518462391185,-0.013187911023440524
MJT,1843-02-18,0.11823426472000001,8.26807,3.85495,30670.76478812955,0.025584053315703903,0.018536156836660878
MJT,1844-02-24,0.12158299348,8.28247,3.88861,31266.44057388116,0.024141649073245786,0.017249986626970415
MJT,1845-03-02,0.11214857316,8.16797,3.92376,28581.914581931615,-0.012886776215874418,-0.019520082932407812
MJT,1846-03-08,0.10091474536,8.00469,3.9204499999999998,25740.602573684144,-0.06615351697355143,-0.06502997043515257
MJT,1847-03-14,0.10342829068,8.08752,3.9188,26392.847473716443,0.027575603142782956,0.02794276430485354
MJT,1848-03-20,0.10327772208000001,8.11455,3.94125,26204.30626831589,0.0007178120906989882,-0.0034268343657297695
MJT,1849-03-26,0.10704460156,8.15813,3.97548,26926.208045317795,0.023392957278107085,0.01662764878253542
MJT,1850-04-01,0.108114656,8.16234,4.01043,26958.370050094378,0.009204894997033586,0.002418781830328509
MJT,1851-04-07,0.1052119952,8.0185,4.03928,26047.21514725397,-0.025739876258329963,-0.030574517664191725
MJT,1852-04-13,0.1052105574,8.01239,4.07333,25829.126881445893,0.0002270634432754992,-0.006209287227730509
MJT,1853-04-19,0.10538381983999999,8.00797,4.10812,25652.56609836129,0.001379593007390545,-0.00506148619635971
MJT,1854-04-25,0.10558130388,8.00308,4.14412,25477.37610879994,0.0013172801950045443,-0.0050689363785073605
MJT,1855-05-01,0.10731103707999999,8.01523,4.17799,25684.84775693575,0.01499275559263391,0.008565446745053329
MJT,1856-05-07,0.10760067448,8.02776,4.20683,25577.61413701053,0.003270967100208244,-0.0014096779413518279
MJT,1857-05-13,0.10765181336,8.02274,4.24207,25377.18928730549,0.00037805132829249466,-0.00600531914667779
MJT,1858-05-19,0.10825589632,8.02362,4.27719,25310.050832439054,0.004478435611510179,-0.0019077424757372174
MJT,1859-05-25,0.11185291727999999,8.08112,4.31511,25921.22038140395,0.032807436294647774,0.02615450176774292
MJT,1860-05-31,0.11241409399999999,8.07515,4.35177,25831.80958552497,0.0024319328133997065,-0.004047258831922584
MJT,1861-06-06,0.10987464124,7.96968,4.36497,25171.912118525444,-0.02929186234503245,-0.031006638773886208
MJT,1862-06-12,0.11552319636,8.06601,4.39547,26282.330754162806,0.033768383110542866,0.02844972077362562
MJT,1863-06-18,0.11751721384,8.06889,4.43185,26516.51428635897,0.005025245818986779,-0.0012779793697493824
MJT,1864-06-24,0.11775894468,7.98882,4.4688,26351.357116004296,0.001483491368207579,-0.004733298839242117
MJT,1865-06-30,0.1179901632,7.67081,4.50766,26175.479783302202,0.0016586188384704048,-0.0046341357691791485
MJT,1866-07-06,0.11690331744,7.71138,4.54445,25724.41493250008,0.005155263433744173,-0.0011488846924064822
MJT,1867-07-12,0.1180092836,7.6999,4.57479,25795.562987590685,0.009474456498832273,0.004811135907647923
MJT,1868-07-18,0.1182286378,7.7093,4.61255,25631.9471442044,0.0014337917416686885,-0.0048667358906022695
MJT,1869-07-24,0.13902509868,7.96788,4.65104,29891.185343493067,0.12229255184381294,0.11502904612289644
MJT,1870-07-30,0.13758717908,8.15474,4.69812,29285.582122210584,0.008293752880393912,0.0009033594857241756
MJT,1871-08-05,0.13956955428,8.0681,4.74329,29424.630220796116,0.010145850264618117,0.0027748677241317132
MJT,1872-08-11,0.1382273698,7.33671,4.78528,28885.95229537247,0.044146585422225604,0.036907439749866544
MJT,1873-08-17,0.14261705588,7.37815,4.80883,29657.32951258414,0.02103385819848258,0.017335856262537197
MJT,1874-08-23,0.14279513508,7.38743,4.8399,29503.73666398066,0.0012316083257291055,-0.003751974032268568
MJT,1875-08-29,0.14249814176,7.38064,4.87233,29246.406084973718,-0.0016527556053879122,-0.006638198326839095
MJT,1876-09-04,0.14410365684,8.1328,4.90755,29363.66554390684,0.005819142004394262,0.0006505233716158632
MJT,1877-09-10,0.14020783348,8.0754,4.94045,28379.567343055794,-0.011888722340807512,-0.0180223570403083
MJT,1878-09-16,0.13857764908,7.4173,4.90917,28228.325578458276,-0.004890285346629719,-0.00013755441674856428
MJT,1879-09-22,0.13810875779999998,8.06707,4.91669,28089.78353323069,-0.004007240848481253,-0.004798871837855989
MJT,1880-09-28,0.18852675816,5.95731,4.92116,38309.414479512954,0.287698147009686,0.2864086917549322
MJT,1881-10-04,0.1417742144,8.15281,4.9198,28817.068661327692,-0.25793526241678544,-0.2575613176716339
MJT,1882-10-10,0.13932105043999998,8.10328,4.96743,28046.90764439559,-0.003914374797514997,-0.011224845657734295
MJT,1883-10-16,0.14244015395999998,8.11888,5.01555,28399.707701049734,-0.051616832070953134,-0.05856152407584614
MJT,1884-10-22,0.1463660224,7.4375,5.06109,28919.86161083877,0.030739486033355412,0.023777044861832186
MJT,1885-10-28,0.14764785308,7.41903,5.0884,29016.557872808742,0.00795248483521438,0.0035098625107463644
MJT,1886-11-03,0.19320546804,8.2014,5.12793,37677.08764355208,0.1555882850936392,0.1487348827213224
MJT,1887-11-09,0.19685099564,8.19691,5.17376,38047.95654224394,0.015494117738169777,0.00855277609883287
MJT,1888-11-15,0.19859005296,8.17474,5.217320000000001,38063.61368672038,0.00778719594232169,0.0012903918995244013
MJT,1889-11-21,0.19954200760000002,8.11856,5.26137,37925.86486029304,0.0037533851742939106,-0.0023851151020125583
MJT,1890-11-27,0.1999544274,8.17971,5.30153,37716.36252176259,0.015169774980922979,0.009248949813342788
MJT,1891-12-03,0.1859876486,8.17688,5.34216,34815.065179627716,-0.006098200519565444,-0.011973231790038952
MJT,1892-12-09,0.18730779184,8.12325,5.38397,34789.90258861026,0.005315953875412838,-0.00037656707119437804
MJT,1893-12-15,0.18018835016,8.09609,5.40577,33332.59649596635,-0.03845474360144341,-0.04159751731839745
MJT,1894-12-21,0.18304070928000002,8.08106,5.42357,33749.11898989043,0.004262819277454755,0.0017743491235779896
MJT,1895-12-27,0.18300769292,7.99235,5.4619,33506.23279811055,-0.0012505946271866852,-0.006456510400504767
MJT,1897-01-02,0.1821198652,8.61974,5.50137,33104.45674441094,0.023462719528363873,0.017896634223701247
MJT,1898-01-08,0.19180842564,8.58454,5.55435,34533.01027843042,0.049092669202739136,0.041892845663366485
MJT,1899-01-14,0.1868685052,8.5579,5.60298,33351.62809790505,-0.031713512020040135,-0.03821179949582498
MJT,1900-01-20,0.18735277132,8.52985,5.64185,33207.68388383243,-0.02778654087893062,-0.03294571566286575
MJT,1901-01-26,0.18707674232,8.49101,5.689889999999999,32878.79771313681,-0.02065970186340238,-0.026675470043410976
MJT,1902-02-01,0.18013095776,8.45798,5.73561,31405.719314946444,-0.010877865545841026,-0.016951984719377866
MJT,1903-02-07,0.18878982356,8.39748,5.7707,32715.23793647218,0.04645450973016341,0.041539157089871104
MJT,1904-02-13,0.21804860116,8.3235,5.79934,37598.86489841947,0.07420380466742604,0.07048423895683742
MJT,1905-02-19,0.22194947892,6.0463,5.784860000000001,38367.30342998793,0.04337960751842229,0.045655527715645405
MJT,1906-02-25,0.21366493304,6.01706,5.72416,37326.86246366279,-0.037167003361067485,-0.028992843891217257
MJT,1907-03-03,0.21537338784,6.07186,5.67255,37967.649089034036,0.006034741663156984,0.012728090029266781
MJT,1908-03-09,0.25610684268,5.3321,5.63522,45447.53224896277,0.13957355802370786,0.14535671590434474
MJT,1909-03-15,0.25616202768,5.36537,5.59277,45802.35333832788,0.00007994040315439932,0.005655976950640795
MJT,1910-03-21,0.26648499124,5.27833,5.54925,48021.80316979772,0.008738545822501775,0.014903224947551807
MJT,1911-03-27,0.23561638152,6.12353,5.509,42769.35587583953,-0.08487665487527118,-0.07997730163296224
MJT,1912-04-02,0.23552818900000003,5.44472,5.47762,42998.27096439695,0.02393505932155282,0.02802888830832506
GBR,1851-09-22,40.37860818108,10.85436,286.27214,141049.7304455823,0.024818041041189343,0.02604401439180637
GBR,1852-10-05,40.90943588524,10.95509,286.27214,142904.0069538028,0.011413913432270384,0.010048268189962295
GBR,1853-10-04,43.45368198548,10.713,286.27214,151791.51553301697,0.05286196851718783,0.05173601553614304
GBR,1854-10-17,45.073449061679995,10.76955,288.0745588583091,156464.52515735553,0.029300259390248717,0.03096321855364792
GBR,1855-10-30,46.510092330519996,10.90956,286.27214,162468.10580491697,0.02818225813773112,0.02944261946544602
GBR,1856-10-22,48.39763352944,11.10451,286.27214,169061.62621846472,0.031400395248851964,0.03108461783058747
GBR,1857-10-28,50.13749324064,11.32701,286.27214,175139.2686715515,0.0191994010020915,0.019301572291937408
GBR,1858-11-10,52.48300532176,11.47221,287.02535877474213,182851.4579540992,0.022192045705683228,0.023389409069914713
GBR,1859-11-09,54.18251210164,11.41103,304.65078,177851.21738943193,0.027796484602871097,-0.005223805449938279
GBR,1860-11-22,55.976245676,11.4512,306.7690438450519,182470.3202591505,0.024121613316021584,0.02418209944511518
GBR,1861-12-05,58.64056504332,11.14327,304.65078,192484.53932505933,0.036229903380916806,0.03318146424538626
GBR,1862-11-27,59.691949180239995,10.90723,310.79319,192063.24688208257,0.013831762627608102,-0.002744516047414436
GBR,1863-12-03,61.6820729174,10.82935,312.31605,197498.88908174908,0.03313363025038929,0.029032362147636936
GBR,1864-12-16,63.68701596452,10.82562,313.47378,203165.36829498148,0.02035684098529833,0.015490257281882247
GBR,1865-12-15,66.06070983772,10.96855,314.66257,209941.4297598853,0.028763426351039678,0.025096350727807026
GBR,1866-12-28,67.88834635959999,11.22749,316.04539,214805.68458726763,0.022215522713937785,0.01631621752781709
GBR,1868-01-10,72.05586850384,11.3178,319.54146,225497.71320391414,0.027366058249832292,0.01405347115844724
GBR,1869-01-02,75.07880534387999,11.01981,321.71559,233370.11844492832,0.033025443040792135,0.025935556163401596
GBR,1870-01-08,79.59342774864,11.55174,324.10797,245576.8913940623,0.054182599985578284,0.0455581657930999
GBR,1871-01-21,81.94393150788001,11.75298,324.10797,252829.11588962158,0.02525981060706295,0.024978395078419036
GBR,1872-01-20,88.66536956056001,11.9687,329.1130113815256,269407.0622986531,0.054140945985902356,0.05681558273078702
GBR,1873-02-02,92.73797498836001,12.57826,324.10797,286132.966703534,0.051715989996255596,0.05220599377344182
GBR,1874-02-15,96.58671239256,12.66871,324.10797,298007.82866450335,0.05273133271039798,0.056654753403410085
GBR,1875-02-07,100.97114220336,12.95536,324.10797,311535.511463541,0.039262200771588374,0.03920638624498163
GBR,1876-02-13,105.04981920836,13.10435,321.3157396044145,326936.42501824314,0.034539091009086365,0.03546800681923323
GBR,1877-02-26,107.34179488864,13.48085,324.10797,331191.4695853977,0.0044714074612501875,0.004521040876365401
GBR,1878-02-25,110.21838752599999,13.73137,324.10797,340066.8842731636,0.033409522441809614,0.036925066078801194
GBR,1879-03-10,110.34498424819999,14.34267,324.10797,340457.48473325104,0.022914849125724723,0.020000604892415064
GBR,1880-03-23,119.31481176264,14.64657,324.10797,368132.9149747227,0.02383257583856291,0.030030404657901633
GBR,1881-03-15,126.8263250592,14.60647,358.13809,354126.8817823874,0.032264434530188124,-0.008974186931318795
GBR,1882-03-21,135.93994840764,15.17224,358.13809,379574.114575861,0.05890793264122829,0.05939674607185008
GBR,1883-04-03,140.8465876324,15.43201,358.13809,393274.5261259421,0.029797314831520483,0.030750197594342943
GBR,1884-04-02,142.33512761468,15.91641,358.13809,397430.8558318385,0.013395816080924439,0.01150793888511581
GBR,1885-04-15,145.38278960712,16.26813,374.23181,388483.2494787656,0.01858222946430943,-0.0253293052871143
GBR,1886-04-28,156.70692457108,16.61089,374.23181,418742.9298730111,0.07631687965425926,0.0738512813891028
GBR,1887-04-20,159.32119397428,16.7446,374.23181,425728.6251916426,0.013667003109568476,0.013489688021991908
GBR,1888-04-26,161.78344789412,16.76553,374.23181,432308.1137707669,0.010276186215127492,0.008594148282283331
GBR,1889-05-09,166.04426615764,16.75729,374.8488763044311,442963.2223914905,0.025248665233998935,0.025722672848266903
GBR,1890-05-08,173.05194819484,16.87927,374.23181,462419.13052458054,0.0325992344218895,0.02970781839432779
GBR,1891-05-21,169.92909454352,16.4452,379.9590718307236,447229.996969846,-0.037982402318517794,-0.036398741834754667
GBR,1892-06-03,148.14983396564,15.3068,374.23181,395877.18095273623,-0.1532816226714655,-0.15652132051263568
GBR,1893-05-26,156.751918154,15.94989,374.23181,418863.1590510706,0.03392686441976078,0.0324542826061569
GBR,1894-06-01,163.55360707556,16.76025,374.23181,437038.22792498587,0.04046233424208068,0.04537205663239874
GBR,1895-06-14,175.8494320336,17.29987,376.66905402558456,466853.94022747554,0.040559441625345416,0.0394807395992145
GBR,1896-06-13,194.35568444656,17.12539,374.23181,519345.708336659,0.0981316768558087,0.09897356429550008
GBR,1897-06-26,200.33840903492,17.6384,374.23181000000005,535332.3893950116,0.0184492218413832,0.018263892154147143
GBR,1898-07-09,203.2380586132,17.66622,374.23181,543080.6606557578,0.01962983592072609,0.020019641920268283
GBR,1899-07-01,210.47149318312,17.90315,473.50797000000006,444494.0877829786,0.03023391301509304,-0.18573208024106136
GBR,1900-07-07,213.31633666304,17.93184,484.11362,440632.7933162467,0.02677357862703711,0.0099810888647891
GBR,1901-07-20,214.05063386824,17.55159,493.8736,433411.7755398142,0.000716502933314711,-0.011286173306316427
GBR,1902-07-19,219.27097163036,17.74868,492.11222881742515,445571.06852898403,0.03201442440913227,0.01672091637862949
GBR,1903-08-01,218.40989786304,17.79837,508.01207,429930.52874322457,0.0016892474812024716,-0.00821749937758054
GBR,1904-08-14,222.20919617156,17.72857,508.58822999999995,436913.7606105434,0.009555333242011299,-0.0027681201045933745
GBR,1905-08-06,227.48235594032,17.80791,517.23552,439804.2035866369,0.013083057349612348,-0.0007430938329855419
GBR,1906-08-12,228.01414869843998,17.93694,523.7969827251171,435310.1606507331,0.007191083240615459,0.001244840593606522
GBR,1907-08-25,228.51588123364,17.93604,535.21151,426963.6899879825,-0.0018985434528762113,-0.015025346240663873
GBR,1908-08-24,236.94541474968003,18.3131,545.58107,434299.186277999,0.027369422850625158,0.014647785654976708
GBR,1909-09-06,238.20449905875998,18.19154,550.00818,433092.64792890893,0.007281175848577792,-0.0006751913206489712
GBR,1910-09-19,248.79519049008,18.06121,565.6859622979534,439811.49802518287,0.058049067534947874,0.02695519924427936
GBR,1911-09-11,255.90270399252,18.34573,575.53744,444632.5924383304,0.024918079315580766,0.010414071018672644
MON,1837-01-13,0.05479260592,2.93231,1.18396,46279.10226696848,0,0
MON,1838-01-19,0.05557494384,3.14218,1.16531,47691.12411289699,0.03201064954416899,0.044933392657062976
MON,1839-01-25,0.060200948600000005,3.3292,1.14653,52507.08537936208,0.06722295161039904,0.08061006505693857
MON,1840-01-31,0.0458975478,4.7376,1.12957,40632.76096213604,0.0966170934577959,0.10863633466608524
